Claim_ID,Food_ID,Receiver_ID,Status,Timestamp,Weekday,Hour,Month,Days_Since_Claim,Status_Code,Food_Name,Quantity,Expiry_Date,Provider_ID,Provider_Type,Location,Food_Type,Meal_Type,Days_To_Expiry,Is_Expired,Meal_Type_Code,Food_Type_Code,Name,Type,Address,City,Contact,Type_Code,City_Name_Length,Address_Length,Name_Receiver,Type_Receiver,City_Receiver,Contact_Receiver,Type_Code_Receiver,City_Name_Length_Receiver,Contact_Length
237,507,112,Cancelled,2025-03-12 00:27:00,Wednesday,0,March,154,0,Chicken,43,2025-03-26,968,Restaurant,Christopherton,Vegetarian,Lunch,-141,True,2,2,"Robinson, Schaefer And Foster",Restaurant,"83418 Joshua Place Suite 333
Nathanielborough, IN 28904",Christopherton,+1-235-607-0553x247,2,14,55,Brady Lopez,Individual,Michaeltown,8312755906x807,1,11,14
238,572,728,Cancelled,2025-03-20 15:24:00,Thursday,15,March,146,0,Bread,46,2025-03-22,212,Supermarket,Port Markview,Vegetarian,Dinner,-145,True,1,2,"Dennis, Parker And Sanchez",Supermarket,"456 Nelson Street
Ericside, NH 82097",Port Markview,921-065-5873x078,3,13,36,Dustin Stark,Charity,Kimberlymouth,716950-4574x79791,0,13,17
239,589,4,Pending,2025-03-01 21:11:00,Saturday,21,March,165,2,Rice,49,2025-03-20,20,Catering Service,East Samantha,Vegetarian,Dinner,-147,True,1,2,Drake-Martinez,Catering Service,"22920 Carpenter Turnpike Apt. 652
New Steven, AR 33177",East Samantha,001-454-212-3510x6135,0,13,54,Erika Rose,Ngo,South Shaneville,8296491111,2,16,10
240,183,970,Completed,2025-03-14 12:59:00,Friday,12,March,152,1,Salad,15,2025-03-30,730,Supermarket,Benjaminstad,Vegan,Snacks,-137,True,3,1,Arroyo-Henderson,Supermarket,"5364 Young Radial Apt. 906
Lake Kelly, NH 41322",Benjaminstad,313019-6078x8326,3,12,47,Brandon Rice,Shelter,South Benjamin,+1-563-122-2255,3,14,15
241,558,103,Completed,2025-03-12 02:23:00,Wednesday,2,March,154,1,Chicken,32,2025-03-20,267,Catering Service,Port Kevinburgh,Vegetarian,Snacks,-147,True,3,2,Sherman-Garza,Catering Service,"044 Johnson Brook
Velazquezville, IA 66365",Port Kevinburgh,357159-0029x4117,0,15,42,Karen Cruz,Individual,West Justin,500583-5978,1,11,11
242,380,154,Cancelled,2025-03-06 13:16:00,Thursday,13,March,160,0,Soup,26,2025-03-22,985,Restaurant,Harrisonbury,Non-vegetarian,Snacks,-145,True,3,0,Frey Plc,Restaurant,"4394 William Island
West Beth, OR 77721",Harrisonbury,890661-5455,2,12,39,Thomas Johnson,Shelter,Lake Victoriaport,6267945876,3,17,10
243,69,98,Cancelled,2025-03-13 02:42:00,Thursday,2,March,153,0,Bread,47,2025-03-16,504,Catering Service,Gaineschester,Vegetarian,Snacks,-151,True,3,2,Small Ltd,Catering Service,"85125 Deanna Garden
New Sherry, IL 97694",Gaineschester,1943075475,0,13,40,Brian Cowan,Individual,Henryhaven,234142-1265x21005,1,10,17
244,163,250,Cancelled,2025-03-11 02:32:00,Tuesday,2,March,155,0,Bread,45,2025-03-16,251,Restaurant,East Terrancemouth,Vegetarian,Dinner,-151,True,1,2,Carter-Jones,Restaurant,"26720 Candace Inlet Suite 052
Hendersonton, MA 30678",East Terrancemouth,892-412-5796,2,18,52,Jamie Ferguson,Charity,Jenniferberg,001-052-150-4048x243,0,12,20
245,725,701,Pending,2025-03-18 16:16:00,Tuesday,16,March,148,2,Soup,47,2025-03-30,846,Supermarket,South Thomasville,Vegetarian,Breakfast,-137,True,0,2,Miller Inc,Supermarket,"7787 Warren Estates Suite 246
Phillipsburgh, OK 32953",South Thomasville,3941445269x2229,3,17,53,Amber Arellano,Ngo,South Marymouth,+1-718-425-8787x628,2,15,19
246,615,489,Completed,2025-03-10 05:50:00,Monday,5,March,156,1,Salad,11,2025-03-23,104,Catering Service,Lake Theresa,Vegetarian,Breakfast,-144,True,0,2,Jackson Llc,Catering Service,"254 Brandon Lodge
Michaelton, NE 66307",Lake Theresa,001-488-905-7389,0,12,38,Erin Foster,Charity,Jessicatown,104-981-9543x8798,0,11,17
247,861,138,Completed,2025-03-12 07:34:00,Wednesday,7,March,154,1,Dairy,45,2025-03-26,937,Restaurant,Roachhaven,Non-vegetarian,Dinner,-141,True,1,0,Taylor Group,Restaurant,"14689 Scott Gateway
North Curtis, RI 22825",Roachhaven,903301-8467x005,2,10,42,Christina Potter,Ngo,Phillipsbury,+1-366-144-4542x657,2,12,19
248,458,321,Pending,2025-03-09 03:12:00,Sunday,3,March,157,2,Dairy,16,2025-03-23,210,Grocery Store,Paulmouth,Vegan,Lunch,-144,True,2,1,Jones-Miller,Grocery Store,"8892 Patrick Shoals
Tristanfort, OH 00576",Paulmouth,028-684-5516x43547,1,9,41,Wanda Wise,Shelter,South Bethanyport,940028-0493x49472,3,17,17
249,810,541,Completed,2025-03-16 09:29:00,Sunday,9,March,150,1,Bread,34,2025-03-16,993,Restaurant,East Stephanie,Vegan,Snacks,-151,True,3,1,Mckinney Ltd,Restaurant,"179 Fernandez Rapids
Campbellport, MA 31352",East Stephanie,225-959-2378,2,14,43,Amy Brown,Ngo,Shelbyland,7529563208x04024,2,10,16
250,475,201,Cancelled,2025-03-19 21:41:00,Wednesday,21,March,147,0,Pasta,13,2025-03-26,357,Supermarket,Donnaborough,Vegetarian,Dinner,-141,True,1,2,Carey Plc,Supermarket,"77230 Nicole Row Suite 887
East Joshua, KS 15916",Donnaborough,001-734-038-0600x959,3,12,48,Calvin Lucas,Individual,Corybury,4177309502,1,8,10
251,832,926,Cancelled,2025-03-01 15:16:00,Saturday,15,March,165,0,Fish,19,2025-03-16,752,Grocery Store,East Heatherport,Non-vegetarian,Breakfast,-151,True,0,0,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,1,16,51,Kimberly Ware,Individual,East Sheriton,001-078-266-0266,1,13,16
252,544,242,Completed,2025-03-20 03:22:00,Thursday,3,March,146,1,Soup,36,2025-03-30,551,Restaurant,East Sandratown,Non-vegetarian,Dinner,-137,True,1,0,"Holland, Caldwell And Oliver",Restaurant,"7502 Silva Lights Apt. 125
North Brittany, MA 40389",East Sandratown,670960-9465,2,15,51,Matthew Pearson,Ngo,Garciaview,6212235497,2,10,10
253,323,863,Cancelled,2025-03-10 10:56:00,Monday,10,March,156,0,Dairy,31,2025-03-27,4,Grocery Store,Mendezmouth,Vegan,Snacks,-140,True,3,1,"Clark, Prince And Williams",Grocery Store,"467 Bell Trail Suite 409
Port Jesus, IA 61188",Mendezmouth,5569448935x401,1,11,45,Jessica Camacho,Individual,Billyland,190674-9988x688,1,9,15
254,940,1,Completed,2025-03-04 03:59:00,Tuesday,3,March,162,1,Fish,36,2025-03-27,890,Restaurant,Pereztown,Vegan,Lunch,-140,True,2,1,"Simpson, Mcguire And Brown",Restaurant,"950 Dawn Mountains
New Robert, MI 58996",Pereztown,2744641201x34627,2,9,39,Donald Gomez,Shelter,Port Carlburgh,955922-5295,3,14,11
255,256,438,Pending,2025-03-18 17:31:00,Tuesday,17,March,148,2,Rice,33,2025-03-28,384,Grocery Store,Jamesfurt,Non-vegetarian,Dinner,-139,True,1,0,Rogers-Warren,Grocery Store,"408 Katelyn Bridge
Dayshire, LA 95554",Jamesfurt,001-439-195-6960,1,9,37,Jane Davis,Individual,Lake Joshuaville,001-480-554-8487x778,1,16,20
256,822,47,Completed,2025-03-19 08:03:00,Wednesday,8,March,147,1,Dairy,27,2025-03-25,237,Supermarket,Frederickside,Vegan,Lunch,-142,True,2,1,"White, Crawford And Pearson",Supermarket,"4785 Felicia Circle Suite 239
North Melissa, KY 96802",Frederickside,9580167653x7393,3,13,53,Taylor Dean,Shelter,Moorechester,297-100-5658,3,12,12
257,191,555,Completed,2025-03-04 02:28:00,Tuesday,2,March,162,1,Salad,13,2025-03-22,508,Restaurant,Walkerfurt,Vegan,Lunch,-145,True,2,1,"Goodwin, Acosta And Chan",Restaurant,"81662 Lawrence Mountains Apt. 545
Sarahstad, ND 47525",Walkerfurt,001-076-856-9568x65782,2,10,53,Mary Lewis,Individual,Port Richard,+1-443-680-8966,1,12,15
258,520,939,Cancelled,2025-03-03 06:16:00,Monday,6,March,163,0,Fish,23,2025-03-25,559,Catering Service,New Baileyfort,Non-vegetarian,Breakfast,-142,True,0,0,"Young, Moran And Morris",Catering Service,"0953 Davis Well Apt. 329
West Maurice, NC 31745",New Baileyfort,+1-750-812-7169x04781,0,14,47,Chad Vaughn,Charity,Lake Brandonborough,565199-2977x36531,0,19,17
259,467,517,Pending,2025-03-07 13:30:00,Friday,13,March,159,2,Dairy,7,2025-03-28,337,Restaurant,New Ricky,Non-vegetarian,Dinner,-139,True,1,0,Hogan-Oliver,Restaurant,"03856 Garcia Course Suite 618
New Patriciamouth, DC 05462",New Ricky,001-484-018-9255x90683,2,9,57,Taylor Wolfe,Individual,New Travisland,5163674140,1,14,10
260,137,173,Pending,2025-03-05 15:11:00,Wednesday,15,March,161,2,Pasta,29,2025-03-19,87,Grocery Store,West Adam,Vegetarian,Snacks,-148,True,3,2,"Young, Townsend And Mccarthy",Grocery Store,"4577 Shannon Tunnel Suite 786
Jamesview, CT 96322",West Adam,001-286-579-2810x1913,1,9,49,Jason Moore,Ngo,West Courtneyport,9134685154x18139,2,17,16
261,602,735,Pending,2025-03-13 13:58:00,Thursday,13,March,153,2,Chicken,15,2025-03-25,913,Grocery Store,Erikatown,Non-vegetarian,Breakfast,-142,True,0,0,Crosby Group,Grocery Store,"81218 Peter Rest Apt. 173
East Caitlinport, NV 39150",Erikatown,+1-307-053-5303x7456,1,9,52,Kyle Scott,Individual,Reedview,001-980-204-3107x974,1,8,20
262,188,706,Completed,2025-03-16 00:40:00,Sunday,0,March,150,1,Soup,4,2025-03-20,55,Grocery Store,Danachester,Vegan,Breakfast,-147,True,0,1,Wilson-Brown,Grocery Store,"220 Rachel Trace
Port Mark, AK 17083",Danachester,001-473-163-6196x2386,1,11,36,Shannon Jensen,Shelter,Lake Kevinport,001-378-570-1120x234,3,14,20
263,22,800,Completed,2025-03-16 09:37:00,Sunday,9,March,150,1,Chicken,46,2025-03-21,892,Grocery Store,Russellfurt,Vegan,Snacks,-146,True,3,1,Flores-Wade,Grocery Store,"43443 Campbell Highway
Ricetown, MA 95006",Russellfurt,525-492-4716,1,11,41,Anthony Garcia,Individual,Brownbury,+1-845-541-9687x513,1,9,19
264,496,59,Cancelled,2025-03-03 13:21:00,Monday,13,March,163,0,Chicken,22,2025-03-28,552,Catering Service,Pearsonchester,Vegetarian,Dinner,-139,True,1,2,"Schwartz, Holland And Mccarthy",Catering Service,"19727 Luke Wall
Jacquelinetown, ME 38666",Pearsonchester,001-486-894-6733x80522,0,14,40,Alicia Thomas,Charity,Lake Mary,604320-0347x3019,0,9,16
265,92,103,Cancelled,2025-03-15 07:39:00,Saturday,7,March,151,0,Chicken,42,2025-03-20,752,Grocery Store,East Heatherport,Vegetarian,Breakfast,-147,True,0,2,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,1,16,51,Karen Cruz,Individual,West Justin,500583-5978,1,11,11
266,367,376,Completed,2025-03-02 07:07:00,Sunday,7,March,164,1,Vegetables,38,2025-03-29,610,Supermarket,Allenton,Non-vegetarian,Snacks,-138,True,3,0,"Kelly, Cummings And Ward",Supermarket,"Unit 4632 Box 7131
DPO AP 21204",Allenton,7950787850,3,8,31,John Reeves,Ngo,Jamieview,+1-050-306-9244x20943,2,9,21
267,518,382,Cancelled,2025-03-11 01:30:00,Tuesday,1,March,155,0,Fruits,46,2025-03-22,210,Grocery Store,Paulmouth,Vegan,Lunch,-145,True,2,1,Jones-Miller,Grocery Store,"8892 Patrick Shoals
Tristanfort, OH 00576",Paulmouth,028-684-5516x43547,1,9,41,Patricia Stevens,Shelter,Perezport,001-628-479-0049x980,3,9,20
268,738,317,Pending,2025-03-16 11:58:00,Sunday,11,March,150,2,Fruits,5,2025-03-24,793,Grocery Store,West Brandon,Vegan,Snacks,-143,True,3,1,Thomas-Flores,Grocery Store,"259 Walker Hollow
East Seth, AL 67266",West Brandon,567-080-9984x776,1,12,37,Martha Flores,Ngo,Lake Glenview,5684260750,2,13,10
269,73,880,Completed,2025-03-13 14:01:00,Thursday,14,March,153,1,Soup,48,2025-03-19,485,Restaurant,East Andrea,Vegan,Breakfast,-148,True,0,1,Baker-Mcdonald,Restaurant,"290 Bowen Loaf Apt. 261
Gordonshire, ME 35368",East Andrea,9335036294x194,2,11,45,Kristen Foster,Shelter,North Ricardo,7492528592,3,13,10
270,568,477,Completed,2025-03-17 09:23:00,Monday,9,March,149,1,Fruits,11,2025-03-29,709,Restaurant,South Kathryn,Non-vegetarian,Breakfast,-138,True,0,0,Barry Group,Restaurant,"632 Wong Place
West Shane, CO 27966",South Kathryn,+1-533-592-0009x5523,2,13,35,Jorge Young,Shelter,Lake Rebeccaton,2086783432,3,15,10
271,160,442,Cancelled,2025-03-06 12:00:00,Thursday,12,March,160,0,Rice,27,2025-03-23,367,Grocery Store,Deckermouth,Vegetarian,Snacks,-144,True,3,2,Patel And Sons,Grocery Store,"7364 Green Wall Suite 340
Fisherbury, VA 78253",Deckermouth,+1-731-068-2964x54440,1,11,46,Natasha Harper,Ngo,Port Sara,474763-3272x81635,2,9,17
272,417,906,Cancelled,2025-03-18 04:45:00,Tuesday,4,March,148,0,Soup,49,2025-03-19,196,Restaurant,Bartonborough,Vegan,Snacks,-148,True,3,1,Owens-Taylor,Restaurant,"553 Emily Mountains Suite 339
East Mary, MI 74272",Bartonborough,+1-977-169-9906x1607,2,13,49,Christopher Gonzalez,Shelter,Payneland,+1-510-241-2999x765,3,9,19
273,870,172,Pending,2025-03-19 00:34:00,Wednesday,0,March,147,2,Fish,3,2025-03-30,653,Catering Service,Cameronside,Vegetarian,Breakfast,-137,True,0,2,"Perry, Perez And Carter",Catering Service,"178 Randy Fords
East Chadton, TX 86183",Cameronside,0855885857,0,11,38,Nicole Brown,Charity,Thomaston,216-121-6760,0,9,12
274,304,481,Pending,2025-03-15 22:55:00,Saturday,22,March,151,2,Fish,5,2025-03-19,639,Supermarket,Richardsonhaven,Vegetarian,Dinner,-148,True,1,2,Chandler-Roberts,Supermarket,"0090 Jerry Viaduct
Lake Suzannechester, GA 84592",Richardsonhaven,671036-0993x233,3,15,48,Heather Brown,Shelter,New Michaelport,001-137-622-5038x219,3,15,20
275,906,849,Completed,2025-03-02 11:36:00,Sunday,11,March,164,1,Soup,17,2025-03-30,191,Grocery Store,Lake Jessicamouth,Vegan,Snacks,-137,True,3,1,Grant-Davis,Grocery Store,"6946 Shaffer Viaduct Apt. 909
Lisabury, LA 90232",Lake Jessicamouth,+1-672-949-7621x738,1,17,48,Kyle Johnson,Shelter,Ellisshire,001-887-766-6073,3,10,16
276,786,538,Completed,2025-03-16 11:54:00,Sunday,11,March,150,1,Rice,4,2025-03-30,959,Grocery Store,North Victoriastad,Vegetarian,Dinner,-137,True,1,2,Stanley Plc,Grocery Store,"3255 Steven Falls Apt. 575
South Ashleyton, NM 59651",North Victoriastad,001-428-241-5858x19231,1,18,52,Ronald Norton,Individual,Carterton,+1-311-060-5846x0735,1,9,20
277,766,109,Completed,2025-03-09 12:24:00,Sunday,12,March,157,1,Chicken,17,2025-03-24,463,Grocery Store,East Edwinburgh,Vegetarian,Breakfast,-143,True,0,2,Carey-Ramos,Grocery Store,"6431 Kelly Brooks
West Stephaniemouth, NV 75536",East Edwinburgh,178-837-6236x9304,1,15,47,Rachel Nguyen,Ngo,Theresamouth,040545-2043,2,12,11
278,258,360,Pending,2025-03-14 03:18:00,Friday,3,March,152,2,Fish,24,2025-03-21,101,Restaurant,East Angelafort,Vegetarian,Breakfast,-146,True,0,2,Chambers-Waters,Restaurant,"56762 Kimberly Light Suite 474
Matthewmouth, UT 45275",East Angelafort,001-230-322-3448x38934,2,15,53,Tammy Boone,Shelter,New Christopher,3017137646x501,3,15,14
279,531,808,Pending,2025-03-13 17:05:00,Thursday,17,March,153,2,Salad,42,2025-03-17,57,Grocery Store,Port Robin,Vegan,Lunch,-150,True,2,1,Cook Group,Grocery Store,"6432 Guzman Estates
Lake Rebeccaborough, CA 35184",Port Robin,983-295-7995,1,10,49,Pamela Finley,Individual,Harrisfurt,001-160-542-5380x55508,1,10,22
280,150,282,Cancelled,2025-03-01 12:21:00,Saturday,12,March,165,0,Fish,50,2025-03-28,332,Restaurant,West Whitneymouth,Vegan,Snacks,-139,True,3,1,Cox Llc,Restaurant,"406 Lucero Mountain Apt. 736
Mollyport, RI 14316",West Whitneymouth,001-018-140-2068x875,2,17,48,Lisa Pitts,Shelter,Lake Stephenport,001-709-342-3522,3,16,16
281,483,718,Cancelled,2025-03-12 17:17:00,Wednesday,17,March,154,0,Vegetables,36,2025-03-29,933,Catering Service,Anthonyborough,Vegetarian,Snacks,-138,True,3,2,Jimenez-Ramirez,Catering Service,"29016 Patricia Turnpike
North Jeffreymouth, VT 07661",Anthonyborough,406401-4554x74878,0,14,52,Matthew Brown,Individual,Port Amberfurt,785-336-0978,1,14,12
282,161,298,Cancelled,2025-03-14 07:06:00,Friday,7,March,152,0,Vegetables,32,2025-03-20,414,Supermarket,New Matthew,Non-vegetarian,Breakfast,-147,True,0,0,Gonzales Group,Supermarket,"9183 Robert Mill Suite 331
Curtisview, MI 18328",New Matthew,+1-790-667-8198x9396,3,11,47,Robert Burke,Ngo,Marksmouth,9952978023x0932,2,10,15
283,97,102,Pending,2025-03-07 08:11:00,Friday,8,March,159,2,Rice,44,2025-03-21,346,Grocery Store,Thomasville,Vegetarian,Dinner,-146,True,1,2,"Phillips, Wolfe And Martin",Grocery Store,"Unit 1376 Box 6294
DPO AE 62072",Thomasville,001-548-413-4962,1,11,31,Daniel Burton,Individual,North Matthewhaven,9722844190x487,1,18,14
284,554,702,Pending,2025-03-19 08:45:00,Wednesday,8,March,147,2,Soup,31,2025-03-20,754,Restaurant,North Sharonburgh,Non-vegetarian,Breakfast,-147,True,0,0,Rodriguez And Sons,Restaurant,"210 Dickerson Pine
Port Troy, KY 22574",North Sharonburgh,4773093018x208,2,17,38,Rebecca Chan,Charity,West Brittany,279707-3052,0,13,11
285,387,213,Completed,2025-03-18 14:32:00,Tuesday,14,March,148,1,Rice,31,2025-03-24,958,Restaurant,Lake Vanessaland,Vegan,Dinner,-143,True,1,1,Patel Ltd,Restaurant,"892 Brandy Village
Deborahshire, AK 22864",Lake Vanessaland,694214-7175,2,16,41,Kelly Barber,Ngo,Emilymouth,259-420-4088x04690,2,10,18
286,335,602,Pending,2025-03-18 20:45:00,Tuesday,20,March,148,2,Rice,38,2025-03-20,664,Catering Service,Jeffreyshire,Non-vegetarian,Snacks,-147,True,3,0,Caldwell Plc,Catering Service,"07281 Daniel Viaduct
Gabrielmouth, OK 76168",Jeffreyshire,+1-608-327-2565x3004,0,12,43,Paul Carter,Individual,Kinghaven,108002-5301x83445,1,9,17
287,952,42,Cancelled,2025-03-18 02:15:00,Tuesday,2,March,148,0,Pasta,32,2025-03-28,82,Supermarket,West Lauraborough,Vegan,Dinner,-139,True,1,1,Carey-Richardson,Supermarket,"352 Moore Greens Suite 745
Deborahtown, NV 83580",West Lauraborough,4689060755x92529,3,17,48,Maria Jacobs,Ngo,Port Dawntown,225019-8954,2,13,11
288,63,964,Completed,2025-03-19 02:29:00,Wednesday,2,March,147,1,Salad,6,2025-03-20,335,Grocery Store,North Gary,Vegetarian,Dinner,-147,True,1,2,"Newman, Pearson And Mccarthy",Grocery Store,"4719 Darryl Isle
New Rebecca, GA 13003",North Gary,9055497068,1,10,38,Donald Moore,Individual,Davisfort,001-742-164-8768x9906,1,9,21
289,573,86,Pending,2025-03-17 02:03:00,Monday,2,March,149,2,Fish,40,2025-03-30,111,Supermarket,South Davidside,Vegetarian,Snacks,-137,True,3,2,Ball-Church,Supermarket,"096 Robin Walks Suite 454
Foxburgh, NC 51501",South Davidside,352764-4709,3,15,44,Jessica Grant,Charity,Smithshire,6011321809x716,0,10,14
290,664,500,Cancelled,2025-03-08 12:13:00,Saturday,12,March,158,0,Bread,34,2025-03-20,327,Restaurant,Villaborough,Non-vegetarian,Breakfast,-147,True,0,0,"Miller, Conner And Clark",Restaurant,"4464 Shaun Plain Suite 161
Sandraview, TN 76190",Villaborough,+1-075-795-2419x75821,2,12,47,Richard Patterson,Charity,Huynhmouth,1091960030,0,10,10
291,886,375,Completed,2025-03-06 07:49:00,Thursday,7,March,160,1,Bread,48,2025-03-20,423,Restaurant,South Justinborough,Vegetarian,Breakfast,-147,True,0,2,Serrano-Lopez,Restaurant,"312 Hodge Center
West Stevenshire, KS 70989",South Justinborough,225688-7752x0658,2,19,43,Melissa Smith,Shelter,Lake Stevenburgh,+1-616-230-5539,3,16,15
292,190,413,Completed,2025-03-13 20:27:00,Thursday,20,March,153,1,Salad,25,2025-03-22,262,Supermarket,New Carol,Non-vegetarian,Snacks,-145,True,3,0,Bradford-Martinez,Supermarket,"366 Wheeler Fields
Harringtonchester, WY 86540",New Carol,1994510254,3,9,46,Dennis Schultz,Ngo,New Natalieland,348049-0216,2,15,11
293,721,837,Completed,2025-03-09 13:31:00,Sunday,13,March,157,1,Vegetables,20,2025-03-22,342,Catering Service,Matthewbury,Non-vegetarian,Breakfast,-145,True,0,0,Smith Inc,Catering Service,"00691 Joseph Parks
Matthewville, CO 02023",Matthewbury,+1-340-986-4095,0,11,41,Michelle Reed,Shelter,West John,1072168815,3,9,10
294,662,118,Pending,2025-03-18 06:45:00,Tuesday,6,March,148,2,Soup,47,2025-03-30,498,Grocery Store,East Craig,Vegan,Snacks,-137,True,3,1,"Jones, Ortega And Rubio",Grocery Store,"61516 Villarreal Lights
South Ashleymouth, OH 60424",East Craig,993551-7736x1457,1,10,51,Matthew Tran,Charity,South Franciscoport,5831441560x457,0,19,14
295,25,493,Pending,2025-03-13 18:39:00,Thursday,18,March,153,2,Rice,48,2025-03-22,898,Restaurant,Medinatown,Vegan,Breakfast,-145,True,0,1,Wilson Group,Restaurant,"Unit 6637 Box 3119
DPO AP 06435",Medinatown,4943539272,2,10,31,Chelsea Powell,Charity,Lake Rachelburgh,001-527-059-4168x72504,0,16,22
296,940,158,Cancelled,2025-03-07 18:01:00,Friday,18,March,159,0,Fish,36,2025-03-27,890,Restaurant,Pereztown,Vegan,Lunch,-140,True,2,1,"Simpson, Mcguire And Brown",Restaurant,"950 Dawn Mountains
New Robert, MI 58996",Pereztown,2744641201x34627,2,9,39,Gregory Murphy,Individual,South Ashley,090319-2480,1,12,11
297,494,454,Completed,2025-03-14 17:04:00,Friday,17,March,152,1,Bread,41,2025-03-24,129,Restaurant,Port Emily,Vegetarian,Breakfast,-143,True,0,2,Hicks Ltd,Restaurant,"4349 Michael Fort
South Melissa, ND 26423",Port Emily,5107998149x819,2,10,41,Steven Griffin,Ngo,Cruzborough,5115950189,2,11,10
298,96,595,Cancelled,2025-03-19 06:08:00,Wednesday,6,March,147,0,Dairy,5,2025-03-25,656,Restaurant,South Tiffanyfort,Non-vegetarian,Breakfast,-142,True,0,0,Henry Plc,Restaurant,"10897 Duncan Manors Apt. 117
Whitneyshire, IA 92311",South Tiffanyfort,1045767855x2145,2,17,51,Courtney Whitney,Individual,West Mariashire,001-528-446-7897,1,15,16
299,911,319,Pending,2025-03-01 03:03:00,Saturday,3,March,165,2,Fish,5,2025-03-21,124,Supermarket,Lake Shelby,Vegetarian,Dinner,-146,True,1,2,"Allen, Zimmerman And Harrington",Supermarket,"PSC 7915, Box 6921
APO AE 81937",Lake Shelby,832-646-1114x86947,3,11,31,Donald Bender,Charity,Andersenfort,262899-6349x569,0,12,15
300,81,645,Pending,2025-03-14 16:21:00,Friday,16,March,152,2,Fruits,33,2025-03-18,848,Supermarket,Fowlerbury,Vegetarian,Snacks,-149,True,3,2,Fisher Plc,Supermarket,"350 Danny Flats Suite 806
Smithfort, IN 28216",Fowlerbury,+1-823-181-5943x270,3,10,45,Steven Armstrong,Ngo,Robertfurt,2161559564,2,10,10
301,489,287,Cancelled,2025-03-02 07:53:00,Sunday,7,March,164,0,Fish,39,2025-03-25,705,Grocery Store,East Robert,Vegetarian,Dinner,-142,True,1,2,Brown-Stephens,Grocery Store,"61032 Espinoza Road
East Ronaldburgh, IA 34355",East Robert,1191146136x472,1,11,46,Jennifer Johnson,Charity,Burnettton,7970971389,0,10,10
302,633,774,Pending,2025-03-03 18:50:00,Monday,18,March,163,2,Salad,19,2025-03-28,922,Restaurant,Lake Michael,Vegan,Snacks,-139,True,3,1,Villegas Inc,Restaurant,"648 Maria Gardens
New Charles, NM 12489",Lake Michael,3387210560,2,12,39,Tracy Bass,Ngo,South Jessicaburgh,461-258-4749x956,2,18,16
303,358,66,Cancelled,2025-03-03 12:42:00,Monday,12,March,163,0,Fruits,41,2025-03-21,810,Catering Service,Lake Jason,Vegetarian,Breakfast,-146,True,0,2,"Austin, Griffin And Ward",Catering Service,"5382 Michelle Manor Apt. 817
East James, MO 47545",Lake Jason,877527-5031,0,10,49,Jade Jackson,Individual,West Jaclyn,098-158-2253x172,1,11,16
